numb,label,tweet
1697,0,@LoganPaul You share your jolly cheerful character that it makes so unique:)
1698,1,Nowadays I catch myself doing things or thinking about doing things and immediately thinking β€what's the pointβ€ and then I end up just lazing about in bed.  I honestly can't tell if I've actually lost interest in everything or if I'm just lazy.
1699,0,not even in school and anatomy still manages to ruin my day. fuck that bitch of a teacher too ???­???­???­???­ 
1700,0,Already losing my mind. 6 weeks of this shit of no work or working out left.
1701,0,@LondonEconomic Sometimes our judiciary just leaves you breathless and speechless.
1702,1,Im really sorry for being inactive and going on and off in this account. Work just...took all my time and motivation to do the things i like doing . I honestly lost all interest in like 90% of what i used to love. It's so fucking shitty of me im really sorry
1703,0,I saw a sad video and it ruined my whole day. So now I'm drinking a michelada and just bought 60$ worth of weed
1704,0,That was the most beautiful thing I have ever seen. #Eclipse2017 #Eclipse #SolarEclipse #tears
1705,0,"Gazing in wonder at what may be, my last wine club shipment.  "
1706,1,"Hoping all this exercise will put my brain on track... and  just keep working my nerves „ - but Im good, so dont fret"
1707,0,"how they seemed to be trying to get people who ask me to block them, but I'm guessing it would be more like "
1708,1,ive been feeling a lil bit down lately because i realised that i dont enjoy doing some things??? like ive jst lost interest in so many things and its sad because i remember it made me so Happy but yea anyway thats depression for ya i guess
1709,0,"I could 😭 rn I am so blessed with the friends I have, they support and love me through everything and I couldn't thank them enough 😭❤️"
1710,0,A shout out to all fellow #12Step-pers. You got this! #recovery  #clean
1711,0,@16_vica #strange but #amazing but I #love your #pictures 😍
1712,0,"Thank you, @realDonaldTrump, for using the Afghanistan policy of #44... he was pretty smart! \n\nP.S. Do not look directly at the sun! #bad"
1713,1,so alone so tired so bored so ugly so depressed  so so so so so so
1714,1,"  its a really real thing. No just a woman thing. Not New Years Eve blues bc I didnt even realize thats tomorrow & that just made me spiral further down this rabbit hole.

Whats at the bottom of a rabbit hole you ask?
Rabbit SHIT"
1715,0,I literally can't even with the news about Carrie Fisher!   
1716,0,"Granny Smiths with Flapjack Crumble, died and in heaven #yummy @stac28 @Kimtins  #NadiyasBritishFoodAdventure"
1717,0,"Me: How much price for this poster of this sexy man? Sales Clerk: That's a mirror, sir.\n #LaughOutLoud "
1718,0,"honestly just wanna watch OTH & have no Netflix to do that, so "
1719,0,I love #tattoos but seriously #justtattooofus that's just #revenge &amp; it's #permanent for life not sure it's worth the #5mins of fame 🤔
1720,1,Feeling a lil joyless & miserable now tho ???© 
1721,0,2008 - 2016 has been most uninspiring time in USA history.   run amok. Call it .
1722,0,promoting taeny while tiff is here yes 👌
1723,1,Shitty is the worst feeling ever #depressed #anxiety
1724,0,"Drunk and singing along to bmth, asking alexandria and of mice and men, rip my parents eardrums  "
1725,0,??’•you will be ok??’•    pic.twitter.com/qNSQ2CDuZX
1726,0,@TarigsOptimism The way they laughing tho lol 😆
1727,0,We're all #laughing! Eddie Izzard has begun #his probe #into fuzz wrongdoing involving the house of Osiris.
1728,1,"Dark place last year, I don't want to ever go back to that!   "
1729,0,if we're mutuals don't hesitate to kit fisto's lightsaber ;)
1730,0,10pm laying in bed eating a chocolate SANTA ???…...   is over
1731,0,@SSAFA Congratulations #DamianDagg and #JoshuaThorne. I wish you a  #future #together❤️
1732,0,Happy #NationalFrenchFryDay ! Although I'm not so in the fried thing but I like have a frie once in a while! Have a #beautiful #thursday !❤
1733,1,When you finally realize your dreams may not happen...??‘???‘????”???”  
1734,1,Am I drinking  and being  before going into work? You’re damn right I am????
1735,1,ive lost all interest in existing and doing the things i love but no one cares so im gonna take a nap
1736,0,LEARNING TO LOVE YOURSELF IS THE HARDEST TASK YOU HAVE TO ACCOMPLISH IN LIFE FOR A LOT OF PEOPLE.  
1737,0,@LFC_Povey I'm enjoying this so much😂 they're hilarious. I've a headache from laughing... I need to stop now.
1738,0,"Same old story, same old song and dance. "
1739,0,something epic  out of a sense of  Sort of a desperation Through that desperation we feel we have nothing to lose
1740,1,Lost interest in all things I'm doing :))
1741,0,'Stay close to people who feel like sunshine.' This may just be the great secret to a more #joyful life. #WednesdayWisdom
1742,0,@KillingTheTown is always awesome. But having @ShaneHelmsCom on too? That makes it #tremendous
1743,0,@jeonquality i chose the right one TIWALA PLS 😰
1744,0,yas bret you're always making me laugh ily 😘 @bretmanrock
1745,0,Heal me????     pic.twitter.com/L8QPWAbvZO
1746,1,Working with alergies is the most miserable shit in the world #miserable #alergies
1747,0,"In Quebec City, family went to a chocolate store, and spent way to long in there. I wanted to leave because the girl behind the cash register was so damn beautiful. The longer I spent in there the more painful it was.  "
1748,0," aw this Steve story is heartbreaking.  is THE Worst feeling in the world. Well done, great job on storyline ???‰"
1749,1,"β€Ά Monika suffers from severe depression. Given her sentience and situation, there isn't a reason why she wouldn't.

β€Ά Above all, Monika sees herself as lonely. However, lonely and deserving of it.

β€Ά Monika is still a hopeless romantic, weak for the passionate gestures."
1750,0,who needs an alarm clock when u have an excited puppy jumping on you every morning
1751,0,Premier League starts today???? it will definitely keep my mind off things.
1752,0,“Have no #fear of #perfection - you'll never reach it.” ― Salvador Dalí #Agile #designthinking
1753,0,@blackvoices Keep it up @gucci1017 #sober clear minded I see you over in Europe on tour killing the game right now!
1754,1,"THIS IS  TRYING TO  ME DOWN...DEPRIVING ME OF MY PEACE AND MY SLEEP. THE MISCHIEVOUS ELF REPRESENTS THE REMINDER OF MY , THE DISCOMFORT THE BOY IS EXPERIENCING REPRESENTS HOW MY PAIN IS CONSTANT AND SHARP...I DON'T EXIST TO ANYONE ON TWITTER OR ANYWHERE.????  pic.twitter.com/IrVVVMNkMO"
1755,1,"I have never experienced more of an emotional rollercoaster like I did with my  and  than I did yesterday. Not since I was at least 19. The guilt I feel today for how I treated my child is immense. These disorders are no joke. I'm sorry and I love you, Bug."
1756,0,Try to keep up with social activities even if you don’t feel like it. It'll help with
1757,0,@ClairePotter @Mermaids_March @2minbeachclean Woohoo! Enjoy Claire! Happy Tuesday :D
1758,1,I feel like I've let a lot of people down that care about me
1759,0,Goodevening 😆
1760,0,Is you're  you might have a problem with someone close to you.
1761,0,When all you want to do is spend Christmas w. Your husband & mommy but none of that is possible so I'll drink for the next 2 days 
1762,1,its been a while since i lost interest in all the things i like doing.
1763,0,One of my clients just said that my look reminded her of Kim Kardashian! Oh shoot hey now! Watch out...\nNot bad.. okay #flattered
1764,0,LibertySeeds: realDonaldTrump LizCrokin Great #start for #MAGA ...
1765,1,Sitting in a full dispensary waiting room and I havenβ€™t showered in a week so no one is sitting next to me LOL 
1766,0,"@_lanimoreno and I had Chem, Anatomy, and now IB Sports together (': #amazing"
1767,0,Believing in yourself is key in attaining what you want in your life. #start believing in yourself
1768,1,Bored as fucking shit christmas in a hospital isnt so fucking fun
1769,1,I'm so angry. Like I really hate it.  sucks & it's not as simple as âœŒï¸�making oneself happyâœŒï¸�???’
1770,0, can be treated and you can feel better
1771,0,@SatisfyingTaste @TheAnimalVines I used to make the peanut butter energy balls all the time. My famjam loved them! #recipes #yummy
1772,0,That... I couldn't believe my luck. I was so excited to be with her. Or going to be with her again when I lived in Chandler and she lived in Spokane. We connected again through email. And we started talking and texting and emailing. I was so excited.
1773,1,"Riding the metro into , the feeling of  is palpable this morning."
1774,0,"So excited for the final 10 eps of @MTVteenwolf! So happy @dylanobrien is back and @TylerL_Hoechlin returns, as well as @ColtonLHaynes 😄❤"
