numb,tweet,label
2434,Johnny Cash going on day three sleeping in my bed. I must be severely depressed cus he can sense it.  ,0
2435,Wanting to be skin   ???­ pic.twitter.com/gzeDkX0Z71,1
2436,I need to get to a place where I can separate my disconnects from reality. So far the drugs aren't helping much.  ,1
2437,"Yes brain. This gloomy, sad, turbulent, low energy feeling is a sign of my certain death. Now is the time to get worried. ",1
2438,not to happy about this weather ..,0
2439,What a day!!! What a month!!! #solucky #blessed #cloud9 #ecstatic 👰😆🚘💞,0
2440,Often I go to bed as soon after dinner as seems adult (I mean I try to wait for dark) in order to push away from the massive pain in sleep’s frail wicker coracle.,1
2441,"She as always came  and I think that such behavior in her nature.  sticked to me like something around the teeth, but it happened so long time ago that I haven't taking an attention...  pic.twitter.com/RAo4ocDH1O",1
2442,i honestly want to cry right now. I have no where to turn at all..   Feel like my whole world is coming downn,1
2443,"Fear not @lisajnc1951, God is with you, don't be discouraged, for He is your God, He strengthens and helps you at all time. Is 41:10",0
2444,"Sigh ???” another year coming to a close. For the first time in a while, I want to be alone.  (1/2)",1
2445,Sudden feeling of darkness.... Show me the light Ray I'm feeling pretty hopeless,1
2446,@CPC_HQ Immature...and Trumpy. Sad one guys😕 Does this represent the intelligence and moral depth of CPC ? #bully #notinmycanada,1
2447,cannot believe i finished all 6 seasons of gossip girl in a weekâ€¦. ,0
2448,2AM where do i begin? crying off my face again.,1
2449,"Yet another  all alone, with no family, nobody at all apart from my pets.  I just feel like crying",1
2450,'The happiest moments in life are not actually spent laughing or smiling the whole time with so many people around.'\n#JonaxxBBTWKab39,0
2451,"Ive kept a  since I was 7 years old. Theres a sweet story behind my 1st one in my poem The Gift from my book. Journaling has blessed me, inspired me, saved me during battles w/, helped me figure things out.",1
2452,I lost interest in all the things I loved and found an escape in doing them...that's how much my life is fucked up.,1
2453, â€” listening to Ae Dil Hai Mushkil Title Track,0
2454,@joeAlane @KayleyHignell Think too timid. I think a £50 fee for all for ETs as suggested by @Wonkypolicywonk is way to go.,0
2455,"DRIVE TIME, Hate feeling Iβ€™m not good enough and feeling so alone. Make me feel WHAT THE POINT OF BEING HERE π”βΉοΈ!!  ",1
2456,@umainoo if you had a bad day cheer up lov!!! ♡♡,0
2457,"How is it I can go from happy & hopefull to depressed and ready to give up so fast?

",1
2458,I just don't want to participate anymore.,1
2459,I literally tweeted I don't like people ate Stevenson and got more favorites on that than I do on a picture of me???� ,0
2460,Really disappointed that I haven't been able to take my sled out yet this break ,0
2461,"I wouldn't say I lost my interest for games, but I sure have noticed things Ive missed for long periods of time in my life having    Right now I am ejoying life, doing stuff I never in my darkest place thought I would do or enjoy anymore. Biggest thanks to MrsFluff!",1
2462,The point of maximum danger is the point of minimum fear.,0
2463,Will start this new year as I did last one... Jobless and skint!   ,1
2464,When monty and I read a list of all the great people we lost this year   ,0
2465,"you all depression ever made you stay home and cancel plans for weeks, but then feel like you're going crazy cuz you're home all the time? ",1
2466,"""Sometimes I feel so alone, I just don't know, feels like I been down this road before. So lonely and cold.""",1
2467,It's weird that I get 300x more depressed over Christmas break every year.  ,1
2468,sometimes i have dreams that 5sos are my bestfriends& we hangout a lot but then i wake up and realize they don't know i exist ,0
2469,I miss my friends so badly 😢,1
2470,@Bethanblog Happy to help :) If there is anything we can do for you please don't hesitate to ask. - Thanks - James K,0
2471,Art hasn't tweeted lately because he lacks  access (and also access to ropes and sharp objects). He's .,0
2472,"Well, I just had the most depressing dream. It was when I finally found a beautiful girl to call my own, and we had a long, lovely kiss. ??  Only to discover.........it was only a dream. ??  Thank you, dream, for messing me up inside with a LIE!   ",1
2473,mood is often one of the early symptoms of hypothyroidism (reduced activity of the thyroid gland).,0
2474,I screwed myself over today by refilling my medication holder with the wrong amount of Zoloft. WTF self. That was dumb.  ,1
2475,"Smiling had been always natural for me. It was easy to conjure up on my face. Now it became one of the hardest things to do in my life, next to living.    ",1
2476,I've had my share of trials and tests. But you know what? God has always stayed with me and brought me through! 😊\n#Survivor #grateful #truth,0
2477,"Why do we have to fall in love with a person?
Who doesn't feel the same way as we do?
  ",1
2478,If I hear one more thing about baby this baby that I'm gonna go crawl in a hole and never come out... ,1
2479,Some days I don't feel like I'm giving my 2 enough ?? I'm not loving them enough hugging them enough telling them how much I love them Enough! And it really upsets me to feel a failure at the one thing I should get so right and it often feels so wrong. Hurts alote,1
2480,@CommsRuss @LuHeron Sooooo needed to be on that call! #adorable #needyaunty #pupster,0
2481,"If  is genetic, Ive been slugging it out with the Black Dog for 17,167 days... and still .",1
2482,It appears that my bffs  &  decided to stop by today making it impossible to leave the house. ,0
2483,Life can be so lonely sometimes.,1
2484,' A good laugh and a long sleep are the two best cures.' — Irish Proverb #laughter #sleep #happiness,0
2485,Looking forward to another shitty year.   ,1
2486,@TheSocialCTV I'd never leave the couch again! #excited and #weary ❤️,0
2487,@DonaldJTrumpJr This is the day you lot finally admitted it. May come back to haunt you,0
2488,"Maybe I should hang myself with the Christmas lights, there's a nice image for you. Tis the season after all.   ",0
2489,@rhyshenllan @disabledsg yes I like the idea of it . Waiting for details 😀,0
2490,Feels like no one wants to talk to me   ,1
2491,"Depressed people may have problems concentrating, remembering details or making decisions, and may contemplate, attempt or commit suicide.",1
2492,"i'm just a lil boat in the middle of the ocean: lost, alone, & always getting battered by forces beyond my control  ",1
2493,Bout to break out my secret Santa gift after taking this fatass L in fantasy...   pic.twitter.com/rXmMEsoOPJ,0
2494,  How come I see no value in my own life...?  It feels like I was born this way; seeing no self values.,1
2495,1. I'm grateful for love.\n2. I'm grateful for miracles.\n3. I'm grateful for music.\n#beatdepression #grateful,0
2496,oh crap...I lost $100 on poker games yesterday :(,1
2497,"Its a comforting experience to pull off a major freeway and there not be one person as far as the eye can see.  ,  ",0
2498,@riley_sager Happy US Publication day Riley!! So excited for you and for everyone who is yet to read the amazing #FinalGirls #TwoDaysFor🇬🇧,0
2499,You guys like my mask? I call it a 'smile' 🙂 #INFJproblems #INFJ #adulting #workingthroughthepain #life #love #joy #mask #smile,0
2500,Just watched  .. Now  cause we all know  will never be THAT great! ????,0
2501,I can be so emotional... Way too emotional! ,1
2502,watching that video and realizing that I've gotten uglier #depressed,1
2503,"It has been so long since I last played with my makeup. I've lost interest in everything that I used to love doing. But now I'm trying my best to do things that I actually love doing haha!
Who says tanned girls can't wear bold colours? Hehe π’‹  pic.twitter.com/1VjEYHNuht",1
2504,My soon to be ex wife needs to learn to chill out &amp; smile ,0
2505, is something I believe hurts more than anything other inner state. Your thoughts?  pic.twitter.com/blA0kFZjnZ,0
2506,how do people cry happy tears? i guess i’ve never really been truly happy?,1
2507,Feel soo crappy right now. I'd love a chill night with a take away and a night lying in bed  ,1
2508,Happy Birthday beautiful 💞🌼🌻 @xan_radebe,0
2509,it makes me feel a bit down in the dumps that I can't remember the last time I was invited to do anything,1
2510,"If u feel lonely, afraid, desperate, empty inside, SUICIDAL..u r not alone. I've been there...& not that long ago.   ",0
2511,everything is coming back to me all of a sudden. This ... is not a good feeling at all   ,1
2512,The worst part of my life is...  Taking down the Christmas Decorations...I am now,0
2513,Just watched The Hobbit The Battle of The Five Armies... I am weak... so so so damn weak... :'(  ... ,0
2514,Happy birthday to me ❤️ #blessed,0
2515,RT StayYoungMedia Cure your  without the harmful side effects of  … pic.twitter.com/QZzAgrOZbb,0
2516,@DOBrienAJC What did you do to rile up all the Roberts?,0
2517,@DoubleEph Happy man. ,0
2518,I feel like people only ever text me when I'm sleeping  ,0
2519,So happy Steven and I were together to experience that 💞 she's so beautiful,0
2520,I'm so over 2018. What an awful year. I would like to hope things will be better but today I feel low. ,1
2521,"Sleep always makes the pain go away. It might not be for long, but at least it's gone. ",1
2522,"My heart is absolutely breaking.

I'm not bad, I'm not a lier, I'm just a fool.

I've fallen for someone who thinks I am all of these.

I'm not, I'm a man who is crying when he should be sleeping.

I imagine I'll be saying goodbye to Twitter very soon.

This is too much πΆπ­π’”",1
