numb,label,tweet
1960,0,Gotta do my best today and keep my happiness on and not let anything bring me down... big day today 💖🤘☇ #stoked 
1961,0,@JeannePaulShop @CrocBead This is such a pleasing color palette!
1962,0,Everyone responds differently to  . Some patients take longer before noticing a difference in how they feel. .
1963,0,Don't frown be meh
1964,0,"I'm in such a good place right now, so happy... 💛 I just wanted to share that #positivevibes #optimism #followingmydream"
1965,1,I want peace. A life with no conflict. Do I have to die to find peace?  'suck it up or commit suicide'? Is that my only options? 
1966,1,When the thing you cut with goes dull so you only get 3 good cuts in and the rest are just fails. Just fabulous! :/  
1967,1,"I find it hard today to be grateful for 2015. I had hoped for more progress in my recovery. So, i let you go 2015.  "
1968,0,I'm honestly really sad it's not snowing here  
1969,1,"they don't see me when I'm crying running a blade down my ankle, maybe then they'd think twice before they said what they said "
1970,0,"You can be discouraged by failure or you can learn from it. -- Thomas J. Watson,#motivationalquote,#success"
1971,0,This officer is a hero! 👏 #dogs_of_instagram #adorable #doglovers
1972,1,I think my habit of reading  with morning  is the root cause of the  feeling throughout the day! specially in 2016
1973,0,Still wondering if SyFy can have a theme song for ?   pic.twitter.com/E7li3gwIfU
1974,1,When you realize you have no life. One friend & one girlfriend and when they are gone you lay around like a sack of shit. Where have I gone? This isnβ€™t me.    pic.twitter.com/A9ssAHUaXA
1975,0,'I think our dreams can motivate us more than our fears can paralyze us.'  ~  Chris Hogan  #dreams #fears #life
1976,1,Itβ€™s like my heart is breaking all over again... please fucking pull through this. I NEED you to pull through this π£π   
1977,0,Do you set boundaries for yourself. Not doing so will eventually create unintended stress and anxiety. Setting boundaries will make life a whole lot easier.
1978,0,Soooooo excited for lost village ✨😎🌈🎪🎷🏕
1979,0,You always find the most comfortable position in bed after the alarm goes off
1980,0,"seulgi, fret not. that's okay!"
1981,1,Life is a strange bitch.   
1982,1,I always have trouble falling asleep even when I'm tired π™„
1983,0,â™?Why Did You Separate Me from the Earth? - ANOHNI   
1984,0,"Seriously missing summer, got my blonde highlights, nude nails & workouts ready for 2015... Oh wait it's fucking -49 degrees out "
1985,1,So the nurse was like β€have you lost interest in doing things?β€ And I legit took a full beat to stop myself from making a joke because this is SERIOUS. So I lied and said no instead.  
1986,1,I screwed myself over today by refilling my medication holder with the wrong amount of Zoloft. WTF self. That was dumb.  
1987,1,"@chuckwoolery I Feel sick reading this, when does it end? #dread #civil war? #sad"
1988,0,"Reminder: Our office is closed tomorrow, Thursday January 1, 2015. See you in the new year!   "
1989,1,"1/ I've been thinking about 2018 & the good (& bad) things that happened. In the good category, I got a job after a 2nd long period of unemployment. In the great category, I adopted 2 adorable kittens. In the mixed category, I survived 2 fairly serious relapses into ."
1990,0,"No matter how knowledgeable/experienced a woman becomes, there will always be an inexperienced, male moron whom >40% support. "
1991,0,I just want soccer season baaaack???­???­???­ 
1992,0,staying up late because mommies not home   ????
1993,0,And just like that Texas Christmas Reunion is over  ??
1994,1,No more Twitter for tonight... Today is officially my birthday.. and I wish I was dead... ????????    pic.twitter.com/t1TP7HcFJr
1995,1,i was just thinking and as im growing older ive lost interest in things that i used to lovw doing
1996,1,Why it's simple to just stop texting
1997,0,@help_dms___ So good lunch 😊
1998,0,Just tried @GoodmanBakery for the 1st time... GF for 13 yrs &amp; these are some of the best baked goods I've ever had! DF is a bonus! #yummy
1999,1,It is not a beautiful day as usual.
2000,0,Chocolate cake for supper.
2001,0,Once a flirty always a flirty  .
2002,0,Why does the president of the US tweet like Regina George? 
2003,1,When you go do that it makes me feel like I'm horrible at it I'm sorry
2004,0,I never thought I'd see my life represented as an emoji     pic.twitter.com/GkCLHHZ1sT
2005,1,I am going to drink myself to fucking death  
2006,0,First Christmas Eve in almost 20 years that I won't be sleeping with @lizwillis_
2007,0,Ot6 still exist? #julid #deletesoon 
2008,0,Real happiness comes from the person who you truly love the most.. 😍 #071117
2009,1,What should i do with my life...so many things that i should do but so many things i dont wanna be doing
2010,0,: 1 in 4  businesses are forced out of business because of the ongoing Economic
2011,0,Why didn't I book today and tomorrow off??!!!! 
2012,0,"Thought For The Day\n\nRemain Unruffled\n\n2 Thes 3:13 says 'But ye, brethren, be not weary in well doing.' For many years I have"
2013,0,"If you’re feeling depressed know that your not alone. Know I see u, I hear u and I support you. Know that I am masters level trained therapist. Know that while it’s ok to pray it’s ok to seek Professional help too. Know that Black people men and women are not immune.   pic.twitter.com/91hb9sz8se"
2014,0,Is it possible that universal justice & equality are simply un-realizable under the current regime? Is there no hope??
2015,1,"I’m sitting in the hospital because of a suicide attempt.. my aspirin levels was very high and my kidney and liver could have failed.. I’ve been in the hospital for 3 days now and I gotta stay for 2-3 more days, it’s not worth it get help!!!  "
2016,0,My lovely barista just invited me to her bday party this weekend and that alone just made my day.😊#happy #grateful #blessed
2017,1,Lord I know this is not of You. Please give me the tools needed to push thru. I refuse to give n2 the spirit of  
2018,1,Losing somebody that means the world to you ???–???°???°???°???°???«???«???«
2019,0,"oh no  Benny’s “my love, my life” came on shuffle and I’m   pic.twitter.com/gg7pWVFvat"
2020,0,I use this social media outlet to bitch. It's my bitching platform. I'm quiet on everything else. It's not like anyone cares. 
2021,0,Would be ever so grateful if you could record Garden of Forgiveness gentleman @LukeGoss @mattgoss #amazing
2022,1,Nobody cares in real life and nobody cares here. I'm gonna stop sharing my nightmares to people who are more worried about likes than actually helping a person out.
2023,0,May have to cut down on the Mexican foods.
2024,0,"""I used to think that the worst thing in life was to end up alone. It's not. The worst thing in life is to end up with people who make you feel alone"".   "
2025,0,Happy Birthday @RyanRolison24! Have an AWESOME day! We're keeping up with you on the Cape and you're doing great!
2026,0,Let's wake up to @GMB and see @piersmorgan and then want to put your fist through the television #talkstripe #tosspot  #gobshite
2027,0,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership
2028,0,@SpnTentation Thank you! My first solo run!  #excited #andnervous
2029,0,This is why our services are so important   pic.twitter.com/4m1znv2l7T
2030,0,A good head and a good heart are always a formidable combination. (Nelson Mandela)
2031,0,11 more  til I can stop feeling  I hate 
2032,0,"Watching the Victoria secret fashion show was an error, never want to eat again  "
2033,0,"fuck no, rita died. I don't even wanna finish dexter "
2034,0,I gotta get dressed for work now  ???­???­???­
2035,1,Why ppl pick today to piss me the fuck off...feel like that  creeping back up.
2036,0,Hey Andy Van Dyke Thanks for the recent follow! Happy to connect :) Look forward to your next interesting posts.
2037,0,@ABCTV @AuSenate @annabelcrabb I confess I didn't watch last week. #bad Are you going to do an episode on accessibility?
2038,0,Mayweather's trash talking is on par with Nate Diaz #terrible would love to see McGregor KO him #MayweatherVsMcGregor
2039,0,May God restore your hope today.    pic.twitter.com/jpwLKNRLMO
2040,0,is in the news a lot for treating  and other conditions; but what is it? Contact us to learn more! 
2041,1,"As someone who's been dealing with  and  nearly all my life, I have always hated inspirational quotes or advice that don't apply to people like me. ""Don't Worry, Be Happy""? Wow, why didn't I think of that? π¤¦πΌβ€β™€οΈ"
2042,1,Unrealistic expectations attract disappointment. And that's what you were #disappointment #sad
2043,0,So I fucked up my car ??’” now I can't sleep 
2044,1,Fuck fuck fuck fuck    pic.twitter.com/1euSw97Anz
2045,0,Please can all the famous people take NOTE we have 3 days left of 2016. I'm done don't wanna c another they'll be missed message 
2046,0,i do love shack shake
2047,0,A fabulous evening at The Mayflower Theatre watching The Play That Goes Wrong - had us in stitches all evening #veryfunny #laughter
2048,0,See a TrueTwit\nwho's smiling so brightly.\nWell we reckon we're cool\nand we reckon rightly!!
2049,0,Hard to believe right now BUT there's a World waiting for your contribution-JesusChristWillHelpYouAccomplishYourDream-Ask  
2050,1,"Won't somebody DM me? 
I want to talk to someone...

"
2051,1,Depression reality: Trapped inside my skin and trying to tear myself out but no-one knows I'm trapped or sees my struggle.
2052,0,Anybody wanna switch places with me and go back to Hawaii tomorrow?!
2053,0,"If you cheat, you are trash. I don't care what the situation is, doesn't matter. Nobody deserves to fall asleep at night wondering why they weren't enough?? "
