numb,tweet,label
3306,@randomblink Hey Can you Follow me please ,0
3307,fantastic song  ? http://blip.fm/~7aaxh,0
3308,"just watched katie and peter stateside, it is my guilty pleasure. i love them  ",0
3309,"@kdurose yep, but we fought back well. think it will turn out to be the decisive moment in winning the league again though ",0
3310,"""Good afternoon gamindustri, Neptune is still sleeping after eating too much pudding and Nepgear is still working on a robot, I worry about them too much like I am a mother to them (*;*)""  pic.twitter.com/XvWyAusjIF",1
3311,After that I realized I just pit by hand in a toilet  thank god nothing was in it. After that the buttons wasn't working =.=,0
3312,"Create, even if it scares you. In a hopeless world where things don't seem worth making art for, it's important to create and share with your loved ones and even just people you vaguely know. Don't be afraid to jump into creation if you've been wary, but interested.",1
3313,"""I lost interest in everything, you know? All the things I used to love doing, I haven’t done them in months. Major pieces of me are missing and no one even sees that I’m fading away.""",1
3314,Nothings worse then finding yourself pushing everyone away. I have lost all interest in the things that use to bring me happiness. I wish I could figure out what I am supposed to be doing with my life right now. So many questions yet so few answers. 😕,1
3315,"I have discovered that, somehow, if I wear glasses, I become less efficient. I'm easily irritated and distracted when I wear glasses. I am most attentive and cautious when I dont wear glasses.",1
3316,well good morning... working the late shift again tonight. last night not so bad though ,0
3317,@orange24 that's fine unless you don't mind your very white pants have dirt spots ,0
3318,@ps7girl Awww thanks jessica for the shout out! Love uuuuu tonsssssss ,0
3319,preparing to go out with sophia. listening to &quot;the climb&quot; by mileycyrus. ,0
3320,"I would LIKE to stream tonight per schedule, but I'm not sure if that will be possible. The past few days have been more than a little hectic and I invited my family over for dinner tonight. IF it happens, it will be late; if it DOESN'T, I might not even have the energy to tweet.  pic.twitter.com/GELN6gda4T",1
3321,Eating like a bird. Eat when my body wants food every second day. Ate two swine steaks a few hours ago for the first time in two days. I'm not poor and cant afford food. I just don't have an appetite. Also drink a lot of beer which helps out with calories.,1
3322,Add me on snapchat : dfdf_66\n#dick #pussy #nudes #horny #anal #ass #bigbooty #bobs #cock #blowjob #sex #sexy #snap \nAny horny girls ?🔥💦👅👅👅,0
3323,"God said, ""I divide in two, the rich will have food, the poor of the appetite."" ",1
3324,@heartoffire okay doke  u with neil?,0
3325,@Pink is tomorrow night im very excited for myself   ,0
3326,@sparklove im listening to the new jonas brothers cd its soooooooo much beter  &lt;3nick jonas&lt;3,0
3327,Since my head voice disappeared I've become easily irritated with life.,1
3328,Movies struggle to keep my attention but i'll somehow rinse a 3 hour Joe Rogan podcast without getting distracted,1
3329,Lol... Yay Teo is followin me.   miss u hon. {{leg squeezes}} http://myloc.me/2lsr,0
3330,Got an iPhone...Thanx daddy..Love you ,0
3331,I'm kinda glad that I know about 2 to 4 people in all my classes that I can talk to #relieved,0
3332,@BlueEyedGirl18 Thanks for the follow  (um),0
3333,@chadbowers Look forward to next years @heroesonline Con in Charlotte so i can get Darkhawk signed! #awesomeness,0
3334,Really trying to not look at tweets or watch any videos from Alison’s first red rocks show I am,0
3335,Got back from dinner and dessert out with the girls ,0
3336,"Devastated by the news of Anthony Bourdain's suicide. On Her Head in Films, I talk openly about my struggles with depression. Cinema is one thing that helps me cope, but it's not a cure. So many people are suffering in this world. My thoughts are with Bourdain's family & friends.",1
3337, can feel ever so painful. And stigma prevents honesty about problems. Let's keep the difficult conversations going x  pic.twitter.com/DwXfpvI3iX,0
3338,"Review of the weighted blanket - I am sleeping with only it right now, no other blankets and love it. Once I am settled, I don’t register the weight of it which I like. I was afraid with my fibro it would be too much pressure but it’s not.",1
3339,"Some people are known to overdrink wherever they go that all you associate w/them are *good times followed by hangovers.

If you ever travel with me, I need you to understand that I’m not that person. I am the person you should associate with overeating followed by food comas.",1
3340,"@mileycyrus yes, we know it, job is job, haha, we love you mileey, Argentina support you, ",0
3341,@jshe  I like your new avatar ,0
3342,"I’m the worst wxkssp I finally have plan for New Year’s Eve, I’m going on a 3 days little trip with friends and I’m not so hyped about this anymore, I know it will be fun but idk I don’t have the energy to do this ugh WHY I AM LIKE THIS.",1
3343,@bravoallstarz looks like it's going to be an amazing season #cheer,0
3344,"I'd be better off dead

It's not like people would care or anything...",1
3345,i’m have a lot of trouble concentrating tbh it’s scary,1
3346,"nothing says betrayal like me dragging my sobbing depressed ass downstairs to see my dog and her growling once she sees me, i literally didn’t even get close to her, LOVE THIS FOR MEEEEEE",1
3347,Having a lazy bank holiday monday ,0
3348,Deker thinks this site is stupid... i don't care. and he's still a sweetie ,0
3349,"This isn't good. 
I use 10 hour long rain sound YouTube videos to help me sleep, without them I have server trouble getting to and staying asleep. YouTube is down and I have to go to bed. I'm screwed.",1
3350,packing for Europe...  stoked...,0
3351,How is it that a  and  person can plan better for life than the people who wanna live?!,0
3352,@saranich I know u will like twitter. Welcome to the darkside ,0
3353,"rblpn  @kaaeyl , You know, I could listen to every version of War Pigs ever recorded  ? http://blip.fm/~5z10d",0
3354,i get irritated quickly & easily & its starting to become a problem... lol,1
3355,@Jonasbrothers can't wait till I see you guys on gma...my first gma concert ever ,0
3356,"@TalulaKim I have the yearbook in the closet-I'll look it up 2moro if u are still curious  -Um, where did @Ki6bjv go to school exactly?LOL",0
3357,Top Musique 2016 :  N2 :    pic.twitter.com/wRsdJ4Av6z,0
3358,"maybe i’m better off dead, if i was would it finally be enough to shut out all those voices in my head?",1
3359,"I don’t want to become “that” vegan, but I swear...some days, I get it. not angry for no reason.",1
3360,ahhhh... the drought has ended  &amp; visited my 1st sex shop here.. lol,0
3361,"6. i always feel the need to be different from the others. im ambitious enough to be That stand out person, especially in things im good at. i can never sit down and just watch. this is where i struggle to actually find out who i truly am. gonna work on that this 2019",1
3362,WTF! Something else has her complete attention. I struggle to keep my temper in check. My fragile male ego refuses to be ignored. ,1
3363,"Idk if it’s bc I also struggle with depression and have struggled with thoughts of suicide on many occasions (and still sometimes do), or if it’s bc Anthony Bourdain was just a truly beautiful human and treasure of this world, but I’m really struggling w the news of his death.",1
3364,going into 2019 the same way i spent it all: tired and depressed,1
3365,@KimKardashian  KIM !!! how are you ? sorry for the sun burn lol.... hope your feeling good ....follow me  P-L-E-A-S-E !!  Big Fan &lt;3,0
3366,??’•it will be alright ??’•    pic.twitter.com/9yAw9Ze9BT,0
3367,The ever so patient Michael is back today  Business as usual for those of you who need to call Customer Service today &lt;3,0
3368,"This is my first Tweet. Today I am happy, I have full energy, I love my present friendship and love my little but warm family. And... today I try strongbow which I've never drunk before.",1
3369,literally sitting down and I feel like my legs are floating,1
3370,"Rozwell throws a tantrum if i am in bed for too long, so if anyone is sleeping too much
Take my sassy ass cat",1
3371,It's a  when your neighbor loses his job; it's a  when you lose yours.,0
3372,Tengo ganas de que sea 2018 de nuevo y arreglar todo este desastre,1
3373,"@plzdntfEdthmodl That happens a lot in Florida, well at the very least you should be proud that you can cause accidents or stop traffic. ",0
3374,"My friends when they talked abt dating they always mention I need somebody who is willing to put up with my lack of appetite and poor health
But honestly
In this life and century I have to be my own boyfriend",1
3375,My depression & anxiety has worsened over these past few months. I’ve lost interest in things I once loved doing. Due to my tumor returning I’m unable to continue with TMS treatments & I refuse to take anti-depressants. Everyday is a truly a fight against my brain.,1
3376,i do love shack shake,0
3377,"QT ""The drugs make me feel really tired and sluggish. I have trouble concentrating in class. Sometimes I have stomach pain and a lot of   headaches. Sometimes I feel numb on one side of my body. I tell the   doctor about these problems, and he says it is all normal.""",1
3378,"Sometimes I wonder what is so poor about my appetite and eating habits, then I have days where I eat Mac and cheese and cheesecake covered in ice cream and chocolate for dinner 🤷🏻‍♀️",1
3379,"P90X, Day 47 - It was an intense Kenpo session today, they heard me from the floor below in my hotel room! ",0
3380,"WHOA, I found the ENTIRE Matrix movie using Microsoft bing- http://is.gd/LJes #epicwin - M$ Bing is now my favourite video search engine ",0
3381,"@djklutch i thought u might wanna kno  born in Prishtina/Kosova raised there &amp; Italy, moved 2 Usa 4 good about 2 yrs ago ",0
3382,"I've lost interest in football and it's so sad. 
When a game is on now, I can be doing other things I ordinarily wouldn't be doing when a game is on.",1
